"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Mandela's order: 'Let Stompie go'","490 words"," Africa News","","",
"Dennis Cavernelis, Cape Argus (Cape Town)","","","South Africa;Cape Argus bid to cover Spencer court fight","580 words"," Africa News","","",
"Carol Campbell, Cape Argus (Cape Town)","","","South Africa;5000 Cape teachers axed today - Thousands more to go","525 words"," Africa News","","",
"Jermaine Craig, Cape Argus (Cape Town)","","","South Africa;Councillors slap curbs on Gaba","466 words"," Africa News","","",
"Argus Correspondent, Cape Argus (Cape Town)","","","South Africa;'Stolen' funds used for Walus","339 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;It's time for 'last accuser' to say sorry","168 words"," Africa News","","",
"Sharkey Isaacs, Cape Argus (Cape Town)","","","South Africa;Crisis for West Coast sea rescue service","364 words"," Africa News","","",
"Business Editor, Cape Argus (Cape Town)","","","South Africa;Cape Town inflation rate drops sharply","154 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Falati urges 'bodies in mine' probe","288 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;ANC officials contradict Winnie's claims","684 words"," Africa News","","",
"Llewellyn Jones, Cape Argus (Cape Town)","","","South Africa;Curtain rises on R400-m Granger Bay project","320 words"," Africa News","","",
"Jermaine Craig, Cape Argus (Cape Town)","","","South Africa;Freedom again: Cape Town hails Mandela","463 words"," Africa News","","",
"Panafrican News Agency","","","Nigeria;Nigerian Pilot Dies In Air Crash","107 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Mugabe Sticks To His Guns Over Land Issue","340 words"," Africa News","","",
"Panafrican News Agency","","","Kenya;Leakey's Safina Party Legalized In Kenya","376 words"," Africa News","","",
"Panafrican News Agency","","","Zambia;Zambia Issues New Passport to Foil Forgeries","220 words"," Africa News","","",
"Panafrican News Agency","","","Algeria;Algeria To Cut Telecommunication Charges","168 words"," Africa News","","",
"Suleiman Jules Gueye, PANA Staff Correspondent, Panafrican News Agency","","","Sports - Soccer;African Cup Attracts Global Television Companies","644 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Ghana Shares Rebound On The Stock Market","444 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Nigerians Await New Cabinet","457 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;Health and education: Danger signals (Editorial)","296 words"," Africa News","","",
"Jermaine Craig, Cape Argus (Cape Town)","","","South Africa;Christmas crackdown on hawkers","524 words"," Africa News","","",
"Thabo Mabaso, Cape Argus (Cape Town)","","","Business and Finance;South Africa's clothing industry on a roll","315 words"," Africa News","","",
"Iain MacDonald, Cape Argus (Cape Town)","","","South Africa;Cape location for new movie","417 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Zambian Firm clinches deal","118 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Zambia;Millers send SOS","107 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Toyota to invest $14 in Zambia","240 words"," Africa News","","",
"Samuel Ngoma (Commentary), Times of Zambia (Lusaka)","","","Malawi;Kamuzu: Charismatic oppressor","1897 words"," Africa News","","",
"Mike Dokosi, Times of Zambia (Lusaka)","","","Sports - Soccer;Common destiny! The best among equals","694 words"," Africa News","","",
"Yuyo Kambikambi, Times of Zambia (Lusaka)","","","Sports - Soccer;You can't dace in midfield","246 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - General;Boxing: Four National titles lined up for Bwalya-Burke clash","307 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - General;Zambian committee gets touch over logo abuse","207 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;UNIP wants 'serious' talks broker","355 words"," Africa News","","",
"Margaret Mangani, Times of Zambia (Lusaka)","","","Zambia;'We're scapegoats'- Wina","410 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;New passports introduced","449 words"," Africa News","","",
"Enock Ngoma, Times of Zambia (Lusaka)","","","Zambia;Unions reject wage freeze","500 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Prisons act to beat drought","206 words"," Africa News","","",
"Neil Manthorp, Mail and Guardian (Johannesburg)","","","Sports - General;Cricket: A big Mac welcome for young Makhaya","1043 words"," Africa News","","",
"Eddie Butler, Mail and Guardian (Johannesburg)","","","Sports - General;Rugby: Kiwi giant at the crossroads","1079 words"," Africa News","","",
"Andrew Spencer, Mail and Guardian (Johannesburg)","","","Sports - General;Golf: Els can answer Million Dollar question","903 words"," Africa News","","",
"Barney Spender, Mail and Guardian (Johannesburg)","","","Sports - General;Rugby: An All Black shadow over England Test","793 words"," Africa News","","",
"Andrew Muchineripi, Mail and Guardian (Johannesburg)","","","Sports - Soccer;Wealth of talent in rich cup final","706 words"," Africa News","","",
"Mail & Guardian reporters, Mail and Guardian (Johannesburg)","","","South Africa;Radio romps ahead with local music","417 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Local not yet lekker on South African radio","920 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Hoppin' homegrown","681 words"," Africa News","","",
"Swapna Prabhakaran, Mail and Guardian (Johannesburg)","","","Science and Health;A future for femidoms?","493 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Darkening the corporate pigment","1487 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;ANC must cultivate the new elite","1154 words"," Africa News","","",
"Madeleine Wackernagel (Column), Mail and Guardian (Johannesburg)","","","Business and Finance;Taking Stock: Deft juggling gets Anglo off the hook","654 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Healing the secondary infections (Editorial)","519 words"," Africa News","","",
"Chris McGreal, Mail and Guardian (Johannesburg)","","","Congo-Kinshasa;Corruption charges at 'ill-gotten goods' office","740 words"," Africa News","","",
"Nicky Barker, Mail and Guardian (Johannesburg)","","","South Africa;St Lucia campaign starts again","308 words"," Africa News","","",
"Jan Raath, Mail and Guardian (Johannesburg)","","","Zimbabwe;T dream of land has turned into poverty and confusion","841 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;The gift of land proves useless without support","1321 words"," Africa News","","",
"Wonder Hlongwa, Mail and Guardian (Johannesburg)","","","South Africa;Casino bidder to put up R20m for sports centre","760 words"," Africa News","","",
"Mail & Guardian reporters, Mail and Guardian (Johannesburg)","","","Malawi;Was Kamuzu an American imposter?","614 words"," Africa News","","",
"Mail & Guardian reporters, Mail and Guardian (Johannesburg)","","","South Africa;Winnie's week of reckoning","1870 words"," Africa News","","",
"Marion Edmunds, Mail and Guardian (Johannesburg)","","","South Africa;Oilman is working here illegally","965 words"," Africa News","","",
"Wally Mbhele, Mail and Guardian (Johannesburg)","","","South Africa;ANC chiefs can't stop Winnie","576 words"," Africa News","","",
"Stefaans BrUmmer and Mungo Soggot, Mail and Guardian (Johannesburg)","","","South Africa;Passport found in case of murdered drug dealer","729 words"," Africa News","","",
"Mungo Soggot, Mail and Guardian (Johannesburg)","","","South Africa;Shaw II in $10,000 bribe","1283 words"," Africa News","","",
"Addis Tribune (Addis Ababa)","","","East Africa;US, France and Italy Extend Hands in Support of Somali Region Flood;Victims","249 words"," Africa News","","",
"Addis Tribune (Addis Ababa)","","","Ethiopia;A view on the Italian President's visit","1299 words"," Africa News","","",
"Addis Tribune (Addis Ababa)","","","Business and Finance;Business Group Launches LG Electronics in Ethiopia","220 words"," Africa News","","",
"Addis Tribune (Addis Ababa)","","","Ethiopia;Ethiopia, a Priority Concern for Italy","555 words"," Africa News","","",
"Addis Tribune (Addis Ababa)","","","Ethiopia;Pseudo-Scholarly Impressions of Ethiopian History","1531 words"," Africa News","","",
"Tamrat Bekele, Addis Tribune (Addis Ababa)","","","Ethiopia;Italy's President Visit to Ethiopia Notable (Editorial)","420 words"," Africa News","","",
"Our Economics Correspondent, Addis Tribune (Addis Ababa)","","","Business and Finance;Trade Between Ethiopia and Eritrea to Be in Hard Currency","1576 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","East Africa;Directive for Small-Scale Border Trade Issued","989 words"," Africa News","","",
"Our Economics Correspondent, Addis Tribune (Addis Ababa)","","","Ethiopia;Ethiopia's EPRDF Falls out With the IMF","1627 words"," Africa News","","",
"Addis Tribune (Addis Ababa)","","","Ethiopia;Former Derg Officials Appear before Court","214 words"," Africa News","","",
"Addis Tribune (Addis Ababa)","","","Ethiopia;Ethiopia News Roundup","933 words"," Africa News","","",
"The International Freedom Of Expression Exchange","","","Congo Kinshasa;Ten journalists assaulted;","296 words"," Africa News","","",
"Amnesty International","","","Ethiopia; Amnesty Says Ethiopians Rights Defenders Should Be Released","583 words"," Africa News","","",
"National Party (South Africa)","","","South Africa; National Party of SA Meets SABC Over Criticism","825 words"," Africa News","","",
"National Party (South Africa)","","","South Africa; Statements from the National Party of SA","440 words"," Africa News","","",
"National Party (South Africa)","","","South Africa; Leader of National Party of SA Says Crime the Main Issue","1085 words"," Africa News","","",
"Landiwe Dlamini, African Eye News Service (South Africa)","","","South Africa;Danes give Mpumalanga R10 million","151 words"," Africa News","","",
"Leonard Ndzhukula & Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Northern Province police commissioner retires","164 words"," Africa News","","",
"Dumisane Lubisi, African Eye News Service (South Africa)","","","South Africa;Phosa investigates journalist for ethical impropriety","498 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Word 'kaffir' to remain on gravestones","303 words"," Africa News","","",
"Staff Writer, Zimbabwe Independent (Harare)","","","Zimbabwe;Local firm shortlisted in $52 million Swazi telecom tender","307 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Zimbabwe;Plans for diplomatic offices in DRC and Iran delayed","380 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Zimbabwe;Danish government calls for transparency","623 words"," Africa News","","",
"Staff Writer, Zimbabwe Independent (Harare)","","","Zimbabwe;Airport project hits another snag","799 words"," Africa News","","",
"John Eremu, New Vision (Kampala)","","","Uganda;Uganda is first World Bank grant recipient","281 words"," Africa News","","",
"Paul Busharizi, New Vision (Kampala)","","","Business and Finance;Coffee producers to retain stocks in Uganda","286 words"," Africa News","","",
"John Thawite, New Vision (Kampala)","","","Uganda;Kasese rebels killed","131 words"," Africa News","","",
"John Kakande and Henry Tumwine, New Vision (Kampala)","","","Uganda;Tax court bill passed","205 words"," Africa News","","",
"New Vision (Kampala)","","","Uganda;Go For It! (Editorial)","546 words"," Africa News","","",
"Milton Olupot, New Vision (Kampala)","","","Uganda;Mwinyi starts visit","282 words"," Africa News","","",
"Grace Matsiko, New Vision (Kampala)","","","Uganda;Museveni starts Saudi city block","523 words"," Africa News","","",
"Odrek Rwabwogo, New Vision (Kampala)","","","Uganda;Copper dealer sends Otafiire 3m/= monthly","483 words"," Africa News","","",
"The Namibian (Windhoek)","","","Arts and Entertainment;Namibian Broadcast Group Wins Emmy Award","132 words"," Africa News","","",
"Oscar Johnson, The Namibian (Windhoek)","","","Science and Health;Namibia urged to wake up to AIDS emergency","416 words"," Africa News","","",
"Christof Maletsky, The Namibian (Windhoek)","","","Namibia;Kudu's powerful prospects","644 words"," Africa News","","",
