"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Panafrican News Agency","","","Zambia;Court Sets Date For Ruling On Chiluba's DNA Test","360 words"," Africa News","","",
"Panafrican News Agency","","","Uganda;Refugees To Be Removed From Uganda, Congo Border","400 words"," Africa News","","",
"U.S. Department of State","","","United States and Africa; U.S. Sends 120 Army Trainers to Senegal and Uganda","627 words"," Africa News","","",
"U.S. Department of State","","","United States and Africa; U.S. Won't Wave Ambassador's Immunity for Nigerians","320 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;State releases colleges funds","240 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;British envoy hands-over clinic","454 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - General;Basketball season promises sparks","467 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Sports - Soccer;Nothing short of a cup will do in Burkina Faso","1107 words"," Africa News","","",
"Okechukwu Nwankwo, Times of Zambia (Lusaka)","","","Sports - General;Karatekas set for national championships","414 words"," Africa News","","",
"Timothy Sichela, Times of Zambia (Lusaka)","","","Sports - General;Felix Bwalya fight set for Zambia","560 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Chinsali's new market to be commissioned","360 words"," Africa News","","",
"Majie Sayila, Times of Zambia (Lusaka)","","","Business and Finance;'Lever Brothers Zambia not profitable'","560 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Union's pull out worries Zambian rice growers","374 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Fresh polls ruled out","814 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Opposition ploy laid bare","787 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Economy: It's tough, admits Chiluba","547 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Lulimala community plans clinic","267 words"," Africa News","","",
"Julian Drew, Mail and Guardian (Johannesburg)","","","Sports - General;FENCING: Putting Mamelodi to the sword","1374 words"," Africa News","","",
"Julian Drew, Mail and Guardian (Johannesburg)","","","Sports - General;ATHLETICS: Frits books late for trip to Athens","894 words"," Africa News","","",
"Steve Morris, Mail and Guardian (Johannesburg)","","","Sports - General;RUGBY:;Making it easy for All Blacks","1467 words"," Africa News","","",
"Andrew Muchineripi, Mail and Guardian (Johannesburg)","","","Sports - Soccer;Charity a spectacular bargain for the fans","920 words"," Africa News","","",
"Alex Bellos, Mail and Guardian (Johannesburg)","","","Somalia;Bullets in the bulletins","1280 words"," Africa News","","",
"Arthur Goldstuck (Column), Mail and Guardian (Johannesburg)","","","Arts and Entertainment;WEB FEET: The Web comes of age with a new standard","627 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;IBA dilly-dallies on the way","1107 words"," Africa News","","",
"Hazel Friedman, Mail and Guardian (Johannesburg)","","","Science and Health;How to romp in a raincoat","614 words"," Africa News","","",
"Johnathan Romney, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;FILM: Paragons of dumb","507 words"," Africa News","","",
"Gwen Ansell, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Facing the African music","654 words"," Africa News","","",
"Hazel Friedman, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;FINE ART: B(l)ack of the mind","640 words"," Africa News","","",
"Brenda Atkinson, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;FINE ART: Visual and verbal","494 words"," Africa News","","",
"Andrew Worsdale, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Ghetto Diaries award","267 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Ngema investigated for fraud","894 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Mandela: Magic man still at the top","2600 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Financial watchdog keeps calm under fire","1227 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Gold will come back","600 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Battling Europe on African terms","1254 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Wind-up radio is set to change people's listening","814 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Transnet contracts go to 'black empowerment fronts'","907 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Putting SA back to work","987 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Close contest for premiership","1027 words"," Africa News","","",
"Wonder Hlongwa and Mukoni T Ratshitanga, Mail and Guardian (Johannesburg)","","","South Africa;Skint IFP shuts three offices","640 words"," Africa News","","",
"Wally Mbhele, Mail and Guardian (Johannesburg)","","","South Africa;Amnesty row over Mandela Football Club","800 words"," Africa News","","",
"Angella Johnson, Mail and Guardian (Johannesburg)","","","South Africa;Fear of serial killer keeps people away from park","587 words"," Africa News","","",
"Laura Grant, Mail and Guardian (Johannesburg)","","","Science and Health;Magical mystery of Serotonin","1387 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Media bosses who played the apartheid game (Commentary)","4027 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;In defence of muckraking","1320 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;When watchdogs were silent (Editorial)","494 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Africa-at-Large;Surviving the optimists (Editorial)","627 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Africa-at-Large;Africa and its interpreters","3494 words"," Africa News","","",
"Suren Pillay (Commentary), Mail and Guardian (Johannesburg)","","","South Africa;Gangsters 'just do it' like their idols","1094 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;'America, solve my brother's murder!'","1200 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Nigeria;Soyinka: Nigeria's great charade (Commentary)","1947 words"," Africa News","","",
"Angella Johnson, Mail and Guardian (Johannesburg)","","","South Africa;Eyes on the past and the future","1814 words"," Africa News","","",
"Justin Arenstein, Mail and Guardian (Johannesburg)","","","South Africa;Probe into bribes for fixing death certificates","507 words"," Africa News","","",
"Gustav Thiel, Mail and Guardian (Johannesburg)","","","Science and Health;Fears that Groote Schuur's heart unit may close","587 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Petrol bomb sparks unity","974 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Torture was 'not a very nice habit'","587 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Gaping holes in tormentor's testimony","947 words"," Africa News","","",
"Chris McGreal, Mail and Guardian (Johannesburg)","","","Burundi;No fences, but Hutus are in prison","920 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Insurance scheme behind mine wars","987 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Hanging judges to face truth commission","2134 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;New culture of hope in KwaZulu","1440 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Angola;Angola prepares for final showdown","1334 words"," Africa News","","",
"Peta Thornycroft, Mail and Guardian (Johannesburg)","","","Zaire;Mobutu couldn't afford SA mercenaries","974 words"," Africa News","","",
"Marion Edmunds, Mail and Guardian (Johannesburg)","","","South Africa;Nelson repays 'debt' to religious leaders","854 words"," Africa News","","",
"Panafrican News Agency","","","Sports - General;Algerian Judokas Clinch Gold Medals","133 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Sierra Leone;Hope Rises For An End To Sierra Leone Crisis","320 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Ghana Shares Remain Active","347 words"," Africa News","","",
"Segun Adeyemi, PANA Correspondent, Panafrican News Agency","","","Rwanda;UN Welcomes Rwandan Arrests","294 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Soccer;Sierra Leone Cancels Cup Matches","214 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Liberia;Impressive Turn-Out For Liberia's Post-War Polls","720 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Liberia;Liberians Troop To The Polls","480 words"," Africa News","","",
"Margaret Muhanga, New Vision (Kampala)","","","Uganda;Posts To Lay Off 500","374 words"," Africa News","","",
"John Kakande, New Vision (Kampala)","","","Uganda;Dairy Board To Check Milk","267 words"," Africa News","","",
"Eric Lakidi, New Vision (Kampala)","","","Business and Finance;TWO UNITE AGAINST FORGERY","267 words"," Africa News","","",
"John Odyek, New Vision (Kampala)","","","Business and Finance;Coke, Capital Offer Atlanta","587 words"," Africa News","","",
"John Nzinjah, New Vision (Kampala)","","","Uganda;Rebels Injure Two In Bukonzo","134 words"," Africa News","","",
"Margaret Muhanga, New Vision (Kampala)","","","Uganda;Thousands Mourn RDC Rwabusyagara","520 words"," Africa News","","",
"Edith Kimuli, New Vision (Kampala)","","","Uganda;Canadian Doctor Fined 1.5m/= For Bribing Medical Team","347 words"," Africa News","","",
"Alfred Wasike, New Vision (Kampala)","","","Uganda;Produce For Export - Museveni","494 words"," Africa News","","",
"New Vision (Kampala)","","","Uganda;Streamline Drug Management (Editorial)","734 words"," Africa News","","",
"Josephine Maseruka, New Vision (Kampala)","","","Uganda;Women Decry Varsity 1.5","254 words"," Africa News","","",
"Charles Ariko, New Vision (Kampala)","","","Uganda;Kenyan Charged Over Fake Currency","267 words"," Africa News","","",
"Jossy Muhangi, New Vision (Kampala)","","","Uganda;Mbarara UPE Cement Missing","267 words"," Africa News","","",
"John Kakande, New Vision (Kampala)","","","Uganda;Mission Hospitals Better - Kiyonga","627 words"," Africa News","","",
"Nathan Etengu, New Vision (Kampala)","","","Uganda;Teacher Held Over Murder","280 words"," Africa News","","",
"Solomon Butandwa, New Vision (Kampala)","","","Uganda;Baby Sent To Prison","320 words"," Africa News","","",
"Yunusu Abbey and Grace Matsiko, New Vision (Kampala)","","","Uganda;Saracen To Sell Guns To Civilians","320 words"," Africa News","","",
"Abdulgadir Kiragga, New Vision (Kampala)","","","Uganda;Senior URC Officials Arrested","227 words"," Africa News","","",
"Jossy Muhangi and Enoch Ahimbisibwe, New Vision (Kampala)","","","Uganda;Sheema MP Loses His Seat","707 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;Trust fund to back women candidates proposed","694 words"," Africa News","","",
"Nation correspondent, The Nation (Nairobi)","","","Kenya;Chaos has not turned off UK tourists","480 words"," Africa News","","",
"NATION Team, The Nation (Nairobi)","","","Rwanda;Rwandese suspects arrested","614 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;Let's have a truly national dialogue (Editorial)","974 words"," Africa News","","",
"NATION reporters, The Nation (Nairobi)","","","Kenya;Mixed reaction to Kanu move","1054 words"," Africa News","","",
"Zimbabwe Standard (Harare)","","","Zimbabwe;Zimbabwe missed a general strike by a whisker","1347 words"," Africa News","","",
"David Mupfurutsa, Zimbabwe Standard (Harare)","","","Zimbabwe;Land issue not smoke-screen for economic woes","1734 words"," Africa News","","",
"Zimbabwe Standard (Harare)","","","Arts and Entertainment;Irresistable Inn on the Vumba","1574 words"," Africa News","","",
"Ofwono Opondo, New Vision (Kampala)","","","Uganda;US Warns Uganda Over Referendum","520 words"," Africa News","","",
"Michael Ssentongo, New Vision (Kampala)","","","Uganda;Defeated Rebels Head For Hoima, Says King","320 words"," Africa News","","",
"John Kakande, New Vision (Kampala)","","","Uganda;Rights Body Calls Meeting","227 words"," Africa News","","",
"Jonathan Angura, New Vision (Kampala)","","","Uganda;US$ 700 for RDC'S Head","134 words"," Africa News","","",
"Levi Ochieng, New Vision (Kampala)","","","Uganda;Famine: Men Lose Wives","267 words"," Africa News","","",
"John Eremu, New Vision (Kampala)","","","Uganda;Makerere in 2.6B/= Deficit","387 words"," Africa News","","",
"Jossy Muhangi, New Vision (Kampala)","","","Uganda;Bushenyi Cao A Lair, Says Judge","240 words"," Africa News","","",
"John Eremu, New Vision (Kampala)","","","Uganda;University Helpless On Mercenaries","894 words"," Africa News","","",
"Victoria Namuyomba, New Vision (Kampala)","","","Uganda;Mercenaries In Makerere","387 words"," Africa News","","",
